cavalry_to_now,infantry_to_now,kills_to_now,losses_to_now,map_name,player_id,player_index,player_name,ranged_to_now,replay_id,result,siege_to_now,snapshot_minute,source_name,static_defense_to_now,structures_done_to_now,team_id,units_born_to_now,upgrades_to_now,walls_gates_to_now
1,27,0,57,Age of Knights,2,1,shermanator,5,5b6744d813b4fead,Win,0,20,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (6).SC2Replay,2,12,0,80,13,0
1,47,0,72,Age of Knights,2,1,shermanator,12,5b6744d813b4fead,Win,0,25,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (6).SC2Replay,4,14,0,120,14,0
1,66,0,93,Age of Knights,2,1,shermanator,30,5b6744d813b4fead,Win,0,30,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (6).SC2Replay,6,16,0,162,16,0
1,88,0,135,Age of Knights,2,1,shermanator,51,5b6744d813b4fead,Win,0,45,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (6).SC2Replay,6,21,0,231,19,0
1,88,0,135,Age of Knights,2,1,shermanator,51,5b6744d813b4fead,Win,0,60,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (6).SC2Replay,6,21,0,231,19,0
1,0,0,1,Age of Knights,3,2,Matrixx,0,5b6744d813b4fead,Undecided,0,5,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (6).SC2Replay,1,2,0,16,12,0
1,0,0,11,Age of Knights,3,2,Matrixx,2,5b6744d813b4fead,Undecided,0,10,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (6).SC2Replay,10,12,0,23,13,9
1,0,0,20,Age of Knights,3,2,Matrixx,13,5b6744d813b4fead,Undecided,0,15,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (6).SC2Replay,11,13,0,39,15,9
1,0,0,44,Age of Knights,3,2,Matrixx,31,5b6744d813b4fead,Undecided,0,20,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (6).SC2Replay,11,15,0,62,16,9
1,0,0,45,Age of Knights,3,2,Matrixx,32,5b6744d813b4fead,Undecided,0,25,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (6).SC2Replay,11,15,0,64,16,9
1,0,0,45,Age of Knights,3,2,Matrixx,32,5b6744d813b4fead,Undecided,0,30,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (6).SC2Replay,11,15,0,64,16,9
1,0,0,45,Age of Knights,3,2,Matrixx,32,5b6744d813b4fead,Undecided,0,45,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (6).SC2Replay,11,15,0,64,16,9
1,0,0,45,Age of Knights,3,2,Matrixx,32,5b6744d813b4fead,Undecided,0,60,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (6).SC2Replay,11,15,0,64,16,9
1,0,0,1,Age of Knights,4,3,Karikaim,0,5b6744d813b4fead,Win,0,5,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (6).SC2Replay,0,2,0,23,6,0
1,0,0,18,Age of Knights,4,3,Karikaim,4,5b6744d813b4fead,Win,0,10,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (6).SC2Replay,3,6,0,42,9,0
1,0,0,37,Age of Knights,4,3,Karikaim,16,5b6744d813b4fead,Win,0,15,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (6).SC2Replay,5,11,0,61,9,2
5,0,0,44,Age of Knights,4,3,Karikaim,25,5b6744d813b4fead,Win,0,20,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (6).SC2Replay,5,15,0,88,15,2
21,0,0,64,Age of Knights,4,3,Karikaim,40,5b6744d813b4fead,Win,0,25,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (6).SC2Replay,6,21,0,128,25,2
34,0,0,82,Age of Knights,4,3,Karikaim,52,5b6744d813b4fead,Win,0,30,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (6).SC2Replay,7,23,0,165,32,2
55,0,1,112,Age of Knights,4,3,Karikaim,67,5b6744d813b4fead,Win,3,45,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (6).SC2Replay,7,35,0,245,46,2
55,0,1,112,Age of Knights,4,3,Karikaim,67,5b6744d813b4fead,Win,3,60,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (6).SC2Replay,7,35,0,245,46,2
1,0,0,2,Age of Knights,5,4,Player 5,0,5b6744d813b4fead,Loss,0,5,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (6).SC2Replay,0,3,1,21,1,0
1,24,0,24,Age of Knights,5,4,Player 5,0,5b6744d813b4fead,Loss,0,10,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (6).SC2Replay,0,9,1,66,3,0
1,51,0,59,Age of Knights,5,4,Player 5,1,5b6744d813b4fead,Loss,0,15,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (6).SC2Replay,0,13,1,116,5,0
1,101,0,108,Age of Knights,5,4,Player 5,9,5b6744d813b4fead,Loss,0,20,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (6).SC2Replay,0,20,1,188,5,0
1,163,0,205,Age of Knights,5,4,Player 5,28,5b6744d813b4fead,Loss,0,25,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (6).SC2Replay,0,21,1,284,5,0
1,220,0,363,Age of Knights,5,4,Player 5,41,5b6744d813b4fead,Loss,0,30,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (6).SC2Replay,0,21,1,377,5,0
1,230,0,426,Age of Knights,5,4,Player 5,44,5b6744d813b4fead,Loss,0,45,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (6).SC2Replay,0,21,1,399,5,0
1,230,0,426,Age of Knights,5,4,Player 5,44,5b6744d813b4fead,Loss,0,60,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (6).SC2Replay,0,21,1,399,5,0
1,1,0,2,Age of Knights,6,5,Player 6,0,5b6744d813b4fead,Loss,0,5,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (6).SC2Replay,0,3,1,22,1,0
1,21,0,21,Age of Knights,6,5,Player 6,0,5b6744d813b4fead,Loss,0,10,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (6).SC2Replay,0,8,1,62,4,0
1,50,0,63,Age of Knights,6,5,Player 6,0,5b6744d813b4fead,Loss,0,15,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (6).SC2Replay,0,9,1,118,4,0
1,80,0,96,Age of Knights,6,5,Player 6,0,5b6744d813b4fead,Loss,0,20,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (6).SC2Replay,0,11,1,164,4,0
1,116,0,141,Age of Knights,6,5,Player 6,4,5b6744d813b4fead,Loss,0,25,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (6).SC2Replay,0,18,1,213,5,0
1,154,0,210,Age of Knights,6,5,Player 6,4,5b6744d813b4fead,Loss,0,30,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (6).SC2Replay,0,18,1,257,5,0
1,168,0,302,Age of Knights,6,5,Player 6,4,5b6744d813b4fead,Loss,0,45,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (6).SC2Replay,0,18,1,281,5,0
1,168,0,302,Age of Knights,6,5,Player 6,4,5b6744d813b4fead,Loss,0,60,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (6).SC2Replay,0,18,1,281,5,0
1,1,0,2,Age of Knights,7,6,Player 7,0,5b6744d813b4fead,Loss,0,5,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (6).SC2Replay,0,3,1,22,1,0
1,21,0,19,Age of Knights,7,6,Player 7,0,5b6744d813b4fead,Loss,0,10,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (6).SC2Replay,0,9,1,62,4,0
1,48,0,65,Age of Knights,7,6,Player 7,0,5b6744d813b4fead,Loss,0,15,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (6).SC2Replay,0,9,1,118,4,0
1,82,0,110,Age of Knights,7,6,Player 7,6,5b6744d813b4fead,Loss,0,20,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (6).SC2Replay,0,16,1,174,5,0
1,123,0,163,Age of Knights,7,6,Player 7,14,5b6744d813b4fead,Loss,0,25,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (6).SC2Replay,0,17,1,234,5,0
1,168,0,257,Age of Knights,7,6,Player 7,24,5b6744d813b4fead,Loss,0,30,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (6).SC2Replay,0,18,1,300,5,0
1,199,0,366,Age of Knights,7,6,Player 7,24,5b6744d813b4fead,Loss,0,45,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (6).SC2Replay,0,18,1,345,5,0
1,199,0,366,Age of Knights,7,6,Player 7,24,5b6744d813b4fead,Loss,0,60,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (6).SC2Replay,0,18,1,345,5,0
1,0,0,1,Age of Knights,8,7,Player 8,0,5b6744d813b4fead,Loss,0,5,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (6).SC2Replay,0,3,1,20,1,0
1,19,0,17,Age of Knights,8,7,Player 8,0,5b6744d813b4fead,Loss,0,10,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (6).SC2Replay,0,8,1,59,4,0
1,47,0,52,Age of Knights,8,7,Player 8,0,5b6744d813b4fead,Loss,0,15,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (6).SC2Replay,0,9,1,107,4,0
1,80,0,112,Age of Knights,8,7,Player 8,1,5b6744d813b4fead,Loss,0,20,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (6).SC2Replay,0,14,1,163,5,0
1,108,0,160,Age of Knights,8,7,Player 8,11,5b6744d813b4fead,Loss,0,25,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (6).SC2Replay,0,18,1,221,5,0
1,150,0,226,Age of Knights,8,7,Player 8,24,5b6744d813b4fead,Loss,0,30,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (6).SC2Replay,0,20,1,298,5,0
1,197,0,403,Age of Knights,8,7,Player 8,32,5b6744d813b4fead,Loss,0,45,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (6).SC2Replay,0,22,1,378,5,0
1,197,0,403,Age of Knights,8,7,Player 8,32,5b6744d813b4fead,Loss,0,60,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (6).SC2Replay,0,22,1,378,5,0
1,0,0,0,Age of Knights,1,0,shermanator,0,ea571ca2bcc53ece,Win,0,5,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (7).SC2Replay,1,2,0,18,7,0
1,0,0,7,Age of Knights,1,0,shermanator,0,ea571ca2bcc53ece,Win,0,10,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (7).SC2Replay,3,8,0,38,7,0
1,5,0,19,Age of Knights,1,0,shermanator,0,ea571ca2bcc53ece,Win,0,15,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (7).SC2Replay,3,12,0,61,11,0
1,50,0,103,Age of Knights,1,0,shermanator,5,ea571ca2bcc53ece,Win,0,20,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (7).SC2Replay,6,15,0,111,13,0
1,63,0,136,Age of Knights,1,0,shermanator,5,ea571ca2bcc53ece,Win,0,25,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (7).SC2Replay,6,18,0,128,14,0
4,63,0,144,Age of Knights,1,0,shermanator,5,ea571ca2bcc53ece,Win,0,30,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (7).SC2Replay,6,25,0,143,14,0
23,63,0,168,Age of Knights,1,0,shermanator,10,ea571ca2bcc53ece,Win,0,45,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (7).SC2Replay,7,29,0,193,17,0
23,63,0,327,Age of Knights,1,0,shermanator,222,ea571ca2bcc53ece,Win,212,60,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (7).SC2Replay,7,53,0,444,24,0
1,0,0,0,Age of Knights,2,1,ScariLD,0,ea571ca2bcc53ece,Undecided,0,5,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (7).SC2Replay,0,1,0,15,3,0
1,0,0,2,Age of Knights,2,1,ScariLD,0,ea571ca2bcc53ece,Undecided,0,10,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (7).SC2Replay,0,3,0,27,4,0
1,0,0,3,Age of Knights,2,1,ScariLD,0,ea571ca2bcc53ece,Undecided,0,15,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (7).SC2Replay,0,5,0,42,4,0
1,0,0,16,Age of Knights,2,1,ScariLD,0,ea571ca2bcc53ece,Undecided,0,20,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (7).SC2Replay,0,9,0,71,12,0
19,0,0,34,Age of Knights,2,1,ScariLD,0,ea571ca2bcc53ece,Undecided,0,25,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (7).SC2Replay,1,16,0,98,14,0
47,0,0,67,Age of Knights,2,1,ScariLD,0,ea571ca2bcc53ece,Undecided,0,30,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (7).SC2Replay,1,21,0,149,17,0
73,0,0,110,Age of Knights,2,1,ScariLD,0,ea571ca2bcc53ece,Undecided,0,45,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (7).SC2Replay,1,21,0,175,22,0
73,0,0,113,Age of Knights,2,1,ScariLD,0,ea571ca2bcc53ece,Undecided,0,60,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (7).SC2Replay,1,21,0,175,22,0
1,0,0,2,Age of Knights,3,2,Actulot,0,ea571ca2bcc53ece,Win,0,5,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (7).SC2Replay,0,1,0,17,9,0
1,0,0,2,Age of Knights,3,2,Actulot,0,ea571ca2bcc53ece,Win,0,10,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (7).SC2Replay,0,4,0,30,10,0
2,0,0,5,Age of Knights,3,2,Actulot,1,ea571ca2bcc53ece,Win,0,15,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (7).SC2Replay,0,5,0,44,15,0
11,0,0,11,Age of Knights,3,2,Actulot,6,ea571ca2bcc53ece,Win,0,20,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (7).SC2Replay,0,9,0,59,25,0
29,0,0,17,Age of Knights,3,2,Actulot,6,ea571ca2bcc53ece,Win,0,25,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (7).SC2Replay,1,14,0,89,37,0
53,0,0,83,Age of Knights,3,2,Actulot,21,ea571ca2bcc53ece,Win,0,30,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (7).SC2Replay,1,14,0,129,45,0
147,0,0,157,Age of Knights,3,2,Actulot,80,ea571ca2bcc53ece,Win,0,45,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (7).SC2Replay,1,32,0,268,47,0
189,0,0,160,Age of Knights,3,2,Actulot,100,ea571ca2bcc53ece,Win,0,60,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (7).SC2Replay,5,36,0,310,47,0
1,0,0,0,Age of Knights,4,3,Karikaim,0,ea571ca2bcc53ece,Win,0,5,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (7).SC2Replay,0,1,0,19,5,0
9,0,0,2,Age of Knights,4,3,Karikaim,0,ea571ca2bcc53ece,Win,0,10,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (7).SC2Replay,0,6,0,34,9,0
21,0,0,9,Age of Knights,4,3,Karikaim,6,ea571ca2bcc53ece,Win,0,15,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (7).SC2Replay,0,9,0,59,14,0
35,0,0,22,Age of Knights,4,3,Karikaim,12,ea571ca2bcc53ece,Win,0,20,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (7).SC2Replay,0,10,0,86,19,0
47,0,0,68,Age of Knights,4,3,Karikaim,39,ea571ca2bcc53ece,Win,0,25,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (7).SC2Replay,0,15,0,140,27,0
65,0,0,111,Age of Knights,4,3,Karikaim,83,ea571ca2bcc53ece,Win,0,30,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (7).SC2Replay,1,23,0,221,29,0
87,23,11,205,Age of Knights,4,3,Karikaim,131,ea571ca2bcc53ece,Win,58,45,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (7).SC2Replay,1,26,0,353,47,0
87,23,15,299,Age of Knights,4,3,Karikaim,131,ea571ca2bcc53ece,Win,58,60,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (7).SC2Replay,9,35,0,373,49,0
1,0,0,1,Age of Knights,5,4,Derek,0,ea571ca2bcc53ece,Loss,0,5,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (7).SC2Replay,0,1,1,16,3,0
1,0,0,2,Age of Knights,5,4,Derek,0,ea571ca2bcc53ece,Loss,0,10,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (7).SC2Replay,4,6,1,27,5,0
1,0,0,10,Age of Knights,5,4,Derek,0,ea571ca2bcc53ece,Loss,0,15,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (7).SC2Replay,6,10,1,36,5,0
1,0,0,12,Age of Knights,5,4,Derek,0,ea571ca2bcc53ece,Loss,0,20,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (7).SC2Replay,11,15,1,38,9,0
1,0,0,17,Age of Knights,5,4,Derek,0,ea571ca2bcc53ece,Loss,2,25,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (7).SC2Replay,12,16,1,44,12,0
1,0,1,30,Age of Knights,5,4,Derek,0,ea571ca2bcc53ece,Loss,6,30,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (7).SC2Replay,18,22,1,54,16,6
1,0,1,54,Age of Knights,5,4,Derek,0,ea571ca2bcc53ece,Loss,14,45,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (7).SC2Replay,66,71,1,69,20,23
1,0,1,197,Age of Knights,5,4,Derek,0,ea571ca2bcc53ece,Loss,14,60,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (7).SC2Replay,137,144,1,82,21,23
1,0,0,1,Age of Knights,6,5,luciano,0,ea571ca2bcc53ece,Undecided,0,5,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (7).SC2Replay,0,1,1,19,2,0
1,0,0,5,Age of Knights,6,5,luciano,0,ea571ca2bcc53ece,Undecided,0,10,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (7).SC2Replay,1,9,1,33,4,0
1,15,0,5,Age of Knights,6,5,luciano,0,ea571ca2bcc53ece,Undecided,0,15,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (7).SC2Replay,1,12,1,56,7,0
1,25,0,9,Age of Knights,6,5,luciano,0,ea571ca2bcc53ece,Undecided,0,20,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (7).SC2Replay,2,15,1,72,10,0
1,43,0,32,Age of Knights,6,5,luciano,0,ea571ca2bcc53ece,Undecided,0,25,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (7).SC2Replay,4,17,1,91,11,2
1,45,1,47,Age of Knights,6,5,luciano,0,ea571ca2bcc53ece,Undecided,0,30,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (7).SC2Replay,5,19,1,93,11,3
2,45,1,80,Age of Knights,6,5,luciano,1,ea571ca2bcc53ece,Undecided,0,45,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (7).SC2Replay,5,19,1,94,11,3
2,45,1,115,Age of Knights,6,5,luciano,1,ea571ca2bcc53ece,Undecided,0,60,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (7).SC2Replay,5,19,1,94,11,3
1,0,0,0,Age of Knights,7,6,Popmasato,0,ea571ca2bcc53ece,Undecided,0,5,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (7).SC2Replay,0,2,1,13,3,0
1,0,0,2,Age of Knights,7,6,Popmasato,0,ea571ca2bcc53ece,Undecided,0,10,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (7).SC2Replay,0,6,1,17,5,0
1,23,0,2,Age of Knights,7,6,Popmasato,0,ea571ca2bcc53ece,Undecided,0,15,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (7).SC2Replay,0,7,1,41,6,0
1,35,0,27,Age of Knights,7,6,Popmasato,0,ea571ca2bcc53ece,Undecided,0,20,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (7).SC2Replay,0,7,1,53,7,0
1,51,0,38,Age of Knights,7,6,Popmasato,0,ea571ca2bcc53ece,Undecided,0,25,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (7).SC2Replay,0,7,1,72,8,0
1,71,0,58,Age of Knights,7,6,Popmasato,0,ea571ca2bcc53ece,Undecided,0,30,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (7).SC2Replay,0,7,1,95,15,0
1,103,0,127,Age of Knights,7,6,Popmasato,0,ea571ca2bcc53ece,Undecided,0,45,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (7).SC2Replay,0,7,1,127,16,0
1,103,0,136,Age of Knights,7,6,Popmasato,0,ea571ca2bcc53ece,Undecided,0,60,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (7).SC2Replay,0,7,1,127,16,0
1,0,0,0,Age of Knights,8,7,walrus,0,ea571ca2bcc53ece,Undecided,0,5,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (7).SC2Replay,0,5,1,18,2,0
1,1,0,7,Age of Knights,8,7,walrus,0,ea571ca2bcc53ece,Undecided,0,10,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (7).SC2Replay,0,14,1,35,6,0
1,43,0,33,Age of Knights,8,7,walrus,0,ea571ca2bcc53ece,Undecided,0,15,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (7).SC2Replay,0,30,1,95,7,0
1,138,0,95,Age of Knights,8,7,walrus,0,ea571ca2bcc53ece,Undecided,0,20,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (7).SC2Replay,0,35,1,196,12,0
1,299,0,221,Age of Knights,8,7,walrus,0,ea571ca2bcc53ece,Undecided,0,25,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (7).SC2Replay,0,38,1,367,16,0
1,528,0,444,Age of Knights,8,7,walrus,0,ea571ca2bcc53ece,Undecided,0,30,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (7).SC2Replay,1,42,1,596,17,0
1,932,0,1040,Age of Knights,8,7,walrus,0,ea571ca2bcc53ece,Undecided,0,45,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (7).SC2Replay,1,44,1,1018,22,0
1,932,0,1064,Age of Knights,8,7,walrus,0,ea571ca2bcc53ece,Undecided,0,60,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (7).SC2Replay,1,44,1,1018,22,0
